Unique.ID,start.year,Date,Ration,Tank,Strain,Treatment,FishNumber,PitTag Number,Length.mm,Weight.g
20061320,2006,7/21/06,High,13,Coleman,2,20,9102043250,63,3.31
20061301,2006,8/16/06,Low,13,Coleman,2,1,9105245316,59,2.5
20061302,2006,8/16/06,Low,13,Coleman,2,2,9101917261,65,3.7
20061303,2006,8/16/06,Low,13,Coleman,2,3,9101955382,72,5
20061304,2006,8/16/06,Low,13,Coleman,2,4,9105240692,60,2.9
20061305,2006,8/16/06,Low,13,Coleman,2,5,9101952974,95,9.5
20061306,2006,8/16/06,Low,13,Coleman,2,6,9105289785,62,2.8
20061307,2006,8/16/06,Low,13,Coleman,2,7,9105290152,49,1.3
20061308,2006,8/16/06,Low,13,Coleman,2,8,9102052207,68,3.8
20061309,2006,8/16/06,Low,13,Coleman,2,9,9105235319,59,2.4
20061310,2006,8/16/06,Low,13,Coleman,2,10,9101923345,95,10.1
20061311,2006,8/16/06,Low,13,Coleman,2,11,9102057539,71,4.3
20061312,2006,8/16/06,Low,13,Coleman,2,12,9102038421,75,5.1
20061313,2006,8/16/06,Low,13,Coleman,2,13,9102045034,77,5.3
20061314,2006,8/16/06,Low,13,Coleman,2,14,,48,1.2
20061315,2006,8/16/06,Low,13,Coleman,2,15,9101947413,68,3.4
20061316,2006,8/16/06,Low,13,Coleman,2,16,9101871841,79,6.6
20061317,2006,8/16/06,Low,13,Coleman,2,17,9105279658,61,3.2
20061318,2006,8/16/06,Low,13,Coleman,2,18,9101863580,69,4.3
20061319,2006,8/16/06,Low,13,Coleman,2,19,9105249286,60,2.8
20061320,2006,8/16/06,Low,13,Coleman,2,20,9102043250,71,4.6
20061301,2006,9/12/06,Low,13,Coleman,2,1,9105245316,71,4
20061302,2006,9/12/06,Low,13,Coleman,2,2,9101917261,73,5.6
20061303,2006,9/12/06,Low,13,Coleman,2,3,9101955382,82,7.6
20061304,2006,9/12/06,Low,13,Coleman,2,4,9105240692,65,3.6
20061305,2006,9/12/06,Low,13,Coleman,2,5,9101952974,105,12.8
20061306,2006,9/12/06,Low,13,Coleman,2,6,9105289785,67,3.9
20061307,2006,9/12/06,Low,13,Coleman,2,7,9105290152,49,1.3
20061308,2006,9/12/06,Low,13,Coleman,2,8,9102052207,75,5.2
20061309,2006,9/12/06,Low,13,Coleman,2,9,9105235319,69,4.3
20061310,2006,9/12/06,Low,13,Coleman,2,10,9101923345,110,15.6
20061311,2006,9/12/06,Low,13,Coleman,2,11,9102057539,77,5.4
20061312,2006,9/12/06,Low,13,Coleman,2,12,9102038421,84,7.2
20061313,2006,9/12/06,Low,13,Coleman,2,13,9102045034,85,7.2
20061314,2006,9/12/06,Low,13,Coleman,2,14,,49,1.3
20061315,2006,9/12/06,Low,13,Coleman,2,15,9101947413,70,4.2
20061316,2006,9/12/06,Low,13,Coleman,2,16,9101871841,90,9.3
20061317,2006,9/12/06,Low,13,Coleman,2,17,9105279658,72,5.2
20061318,2006,9/12/06,Low,13,Coleman,2,18,9101863580,81,6.9
20061319,2006,9/12/06,Low,13,Coleman,2,19,9105249286,67,3.8
20061320,2006,9/12/06,Low,13,Coleman,2,20,9102043250,79,6.4
20061301,2006,10/9/06,Low,13,Coleman,2,1,9105245316,85,8.5
20061302,2006,10/9/06,Low,13,Coleman,2,2,9101917261,91,11.4
20061303,2006,10/9/06,Low,13,Coleman,2,3,9101955382,105,16.9
20061304,2006,10/9/06,Low,13,Coleman,2,4,9105240692,76,6.6
20061305,2006,10/9/06,Low,13,Coleman,2,5,9101952974,125,24.4
20061306,2006,10/9/06,Low,13,Coleman,2,6,9105289785,79,7.2
20061307,2006,10/9/06,Low,13,Coleman,2,7,9105290152,56,2.4
20061308,2006,10/9/06,Low,13,Coleman,2,8,9102052207,90,10.4
20061309,2006,10/9/06,Low,13,Coleman,2,9,9105235319,88,10
20061310,2006,10/9/06,Low,13,Coleman,2,10,9101923345,131,29.8
20061311,2006,10/9/06,Low,13,Coleman,2,11,9102057539,92,10.5
20061312,2006,10/9/06,Low,13,Coleman,2,12,9102038421,102,14.2
20061313,2006,10/9/06,Low,13,Coleman,2,13,9102045034,92,10.5
20061314,2006,10/9/06,Low,13,Coleman,2,14,,48,1.3
20061315,2006,10/9/06,Low,13,Coleman,2,15,9101947413,89,9.9
20061316,2006,10/9/06,Low,13,Coleman,2,16,9101871841,110,17.8
20061317,2006,10/9/06,Low,13,Coleman,2,17,9105279658,89,11.5
20061318,2006,10/9/06,Low,13,Coleman,2,18,9101863580,101,14.8
20061319,2006,10/9/06,Low,13,Coleman,2,19,9105249286,82,8.3
20061320,2006,10/9/06,Low,13,Coleman,2,20,9102043250,99,13.8
20061301,2006,11/6/06,High,13,Coleman,2,1,9105245316,121,22.7
20061302,2006,11/6/06,High,13,Coleman,2,2,9101917261,128,29.1
20061303,2006,11/6/06,High,13,Coleman,2,3,9101955382,141,39.7
20061304,2006,11/6/06,High,13,Coleman,2,4,9105240692,102,16.2
20061305,2006,11/6/06,High,13,Coleman,2,5,9101952974,165,58.7
20061306,2006,11/6/06,High,13,Coleman,2,6,9105289785,102,14.4
20061307,2006,11/6/06,High,13,Coleman,2,7,9105290152,72,5.1
20061308,2006,11/6/06,High,13,Coleman,2,8,9102052207,127,27.5
20061309,2006,11/6/06,High,13,Coleman,2,9,9105235319,117,21.3
20061310,2006,11/6/06,High,13,Coleman,2,10,9101923345,170,64.9
20061311,2006,11/6/06,High,13,Coleman,2,11,9102057539,130,29.6
20061312,2006,11/6/06,High,13,Coleman,2,12,9102038421,139,36
20061313,2006,11/6/06,High,13,Coleman,2,13,9102045034,126,27.7
20061314,2006,11/6/06,High,13,Coleman,2,14,,49,1.4
20061315,2006,11/6/06,High,13,Coleman,2,15,9101947413,127,28.2
20061316,2006,11/6/06,High,13,Coleman,2,16,9101871841,151,45.1
20061317,2006,11/6/06,High,13,Coleman,2,17,9105279658,123,31.6
20061318,2006,11/6/06,High,13,Coleman,2,18,9101863580,133,34.9
20061319,2006,11/6/06,High,13,Coleman,2,19,9105249286,114,21.3
20061320,2006,11/6/06,High,13,Coleman,2,20,9102043250,138,36.3
20061301,2006,12/4/06,High,13,Coleman,2,1,9105245316,146,41.8
20061302,2006,12/4/06,High,13,Coleman,2,2,9101917261,152,50
20061303,2006,12/4/06,High,13,Coleman,2,3,9101955382,171,71.1
20061304,2006,12/4/06,High,13,Coleman,2,4,9105240692,130,33
20061305,2006,12/4/06,High,13,Coleman,2,5,9101952974,196,99.6
20061306,2006,12/4/06,High,13,Coleman,2,6,9105289785,124,24.8
20061307,2006,12/4/06,High,13,Coleman,2,7,9105290152,79,7.1
20061308,2006,12/4/06,High,13,Coleman,2,8,9102052207,161,56.8
20061309,2006,12/4/06,High,13,Coleman,2,9,9105235319,144,40.5
20061310,2006,12/4/06,High,13,Coleman,2,10,9101923345,198,99.3
20061311,2006,12/4/06,High,13,Coleman,2,11,9102057539,160,54.1
20061312,2006,12/4/06,High,13,Coleman,2,12,9102038421,170,65.2
20061313,2006,12/4/06,High,13,Coleman,2,13,9102045034,158,55.7
20061314,2006,12/4/06,High,13,Coleman,2,14,,53,1.6
20061315,2006,12/4/06,High,13,Coleman,2,15,9101947413,160,54.9
20061316,2006,12/4/06,High,13,Coleman,2,16,9101871841,183,80.2
20061317,2006,12/4/06,High,13,Coleman,2,17,9105279658,153,60.5
20061318,2006,12/4/06,High,13,Coleman,2,18,9101863580,163,60.3
20061319,2006,12/4/06,High,13,Coleman,2,19,9105249286,147,43.3
20061320,2006,12/4/06,High,13,Coleman,2,20,9102043250,167,65.6
20061301,2006,1/2/07,Low,13,Coleman,2,1,9105245316,170,61.6
20061302,2006,1/2/07,Low,13,Coleman,2,2,9101917261,172,64.4
20061303,2006,1/2/07,Low,13,Coleman,2,3,9101955382,192,92.9
20061304,2006,1/2/07,Low,13,Coleman,2,4,9105240692,,
20061305,2006,1/2/07,Low,13,Coleman,2,5,9101952974,220,131.2
20061306,2006,1/2/07,Low,13,Coleman,2,6,9105289785,147,39.8
20061307,2006,1/2/07,Low,13,Coleman,2,7,9105290152,90,10.1
20061308,2006,1/2/07,Low,13,Coleman,2,8,9102052207,,
20061309,2006,1/2/07,Low,13,Coleman,2,9,9105235319,167,60.4
20061310,2006,1/2/07,Low,13,Coleman,2,10,9101923345,206,101.6
20061311,2006,1/2/07,Low,13,Coleman,2,11,9102057539,183,75
20061312,2006,1/2/07,Low,13,Coleman,2,12,9102038421,190,83.6
20061313,2006,1/2/07,Low,13,Coleman,2,13,9102045034,,
20061314,2006,1/2/07,Low,13,Coleman,2,14,,,
20061315,2006,1/2/07,Low,13,Coleman,2,15,9101947413,187,80.7
20061316,2006,1/2/07,Low,13,Coleman,2,16,9101871841,204,106.1
20061317,2006,1/2/07,Low,13,Coleman,2,17,9105279658,,
20061318,2006,1/2/07,Low,13,Coleman,2,18,9101863580,185,86.2
20061319,2006,1/2/07,Low,13,Coleman,2,19,9105249286,177,73
20061320,2006,1/2/07,Low,13,Coleman,2,20,9102043250,,
20061301,2006,1/30/07,Low,13,Coleman,2,1,9105245316,192,90.6
20061302,2006,1/30/07,Low,13,Coleman,2,2,9101917261,189,84.9
20061303,2006,1/30/07,Low,13,Coleman,2,3,9101955382,209,122.7
20061304,2006,1/30/07,Low,13,Coleman,2,4,9105240692,,
20061305,2006,1/30/07,Low,13,Coleman,2,5,9101952974,242,172.9
20061306,2006,1/30/07,Low,13,Coleman,2,6,9105289785,172,65.4
20061307,2006,1/30/07,Low,13,Coleman,2,7,9105290152,100,14.2
20061308,2006,1/30/07,Low,13,Coleman,2,8,9102052207,,
20061309,2006,1/30/07,Low,13,Coleman,2,9,9105235319,189,85.5
20061310,2006,1/30/07,Low,13,Coleman,2,10,9101923345,224,136.1
20061311,2006,1/30/07,Low,13,Coleman,2,11,9102057539,209,105.8
20061312,2006,1/30/07,Low,13,Coleman,2,12,9102038421,210,111
20061313,2006,1/30/07,Low,13,Coleman,2,13,9102045034,,
20061314,2006,1/30/07,Low,13,Coleman,2,14,,,
20061315,2006,1/30/07,Low,13,Coleman,2,15,9101947413,207,108.6
20061316,2006,1/30/07,Low,13,Coleman,2,16,9101871841,224,139.8
20061317,2006,1/30/07,Low,13,Coleman,2,17,9105279658,,
20061318,2006,1/30/07,Low,13,Coleman,2,18,9101863580,203,114.9
20061319,2006,1/30/07,Low,13,Coleman,2,19,9105249286,201,105.2
20061320,2006,1/30/07,Low,13,Coleman,2,20,9102043250,,
20061301,2006,2/27/07,Low,13,Coleman,2,1,9105245316,215,130.1
20061302,2006,2/27/07,Low,13,Coleman,2,2,9101917261,206,110.7
20061303,2006,2/27/07,Low,13,Coleman,2,3,9101955382,226,158.3
20061304,2006,2/27/07,Low,13,Coleman,2,4,9105240692,,
20061305,2006,2/27/07,Low,13,Coleman,2,5,9101952974,263,217.3
20061306,2006,2/27/07,Low,13,Coleman,2,6,9105289785,191,91.3
20061307,2006,2/27/07,Low,13,Coleman,2,7,9105290152,111,18.5
20061308,2006,2/27/07,Low,13,Coleman,2,8,9102052207,,
20061309,2006,2/27/07,Low,13,Coleman,2,9,9105235319,206,110
20061310,2006,2/27/07,Low,13,Coleman,2,10,9101923345,247,184.8
20061311,2006,2/27/07,Low,13,Coleman,2,11,9102057539,226,132.5
20061312,2006,2/27/07,Low,13,Coleman,2,12,9102038421,225,138.7
20061313,2006,2/27/07,Low,13,Coleman,2,13,9102045034,,
20061314,2006,2/27/07,Low,13,Coleman,2,14,,,
20061315,2006,2/27/07,Low,13,Coleman,2,15,9101947413,224,141
20061316,2006,2/27/07,Low,13,Coleman,2,16,9101871841,240,167.3
20061317,2006,2/27/07,Low,13,Coleman,2,17,9105279658,,
20061318,2006,2/27/07,Low,13,Coleman,2,18,9101863580,221,150.5
20061319,2006,2/27/07,Low,13,Coleman,2,19,9105249286,222,147.6
20061320,2006,2/27/07,Low,13,Coleman,2,20,9102043250,,
20061301,2006,3/16/07,Low,13,Coleman,2,1,9105245316,230,152.5
20061302,2006,3/16/07,Low,13,Coleman,2,2,9101917261,213,125.3
20061303,2006,3/16/07,Low,13,Coleman,2,3,9101955382,240,192.7
20061304,2006,3/16/07,Low,13,Coleman,2,4,9105240692,,
20061305,2006,3/16/07,Low,13,Coleman,2,5,9101952974,275,254.2
20061306,2006,3/16/07,Low,13,Coleman,2,6,9105289785,208,115.9
20061307,2006,3/16/07,Low,13,Coleman,2,7,9105290152,99,22.4
20061308,2006,3/16/07,Low,13,Coleman,2,8,9102052207,,
20061309,2006,3/16/07,Low,13,Coleman,2,9,9105235319,217,128.9
20061310,2006,3/16/07,Low,13,Coleman,2,10,9101923345,262,224.8
20061311,2006,3/16/07,Low,13,Coleman,2,11,9102057539,236,151.2
20061312,2006,3/16/07,Low,13,Coleman,2,12,9102038421,235,160.1
20061313,2006,3/16/07,Low,13,Coleman,2,13,9102045034,,
20061314,2006,3/16/07,Low,13,Coleman,2,14,,,
20061315,2006,3/16/07,Low,13,Coleman,2,15,9101947413,237,156.8
20061316,2006,3/16/07,Low,13,Coleman,2,16,9101871841,252,193.6
20061317,2006,3/16/07,Low,13,Coleman,2,17,9105279658,,
20061318,2006,3/16/07,Low,13,Coleman,2,18,9101863580,232,170.9
20061319,2006,3/16/07,Low,13,Coleman,2,19,9105249286,237,180.6
20061320,2006,3/16/07,Low,13,Coleman,2,20,9102043250,,
20061401,2006,6/16/06,High,14,Scott,3,1,,34,0.6
20061402,2006,6/16/06,High,14,Scott,3,2,9105225667,50,1.6
20061403,2006,6/16/06,High,14,Scott,3,3,9105289190,37,0.7
20061404,2006,6/16/06,High,14,Scott,3,4,9105258212,34,0.6
20061405,2006,6/16/06,High,14,Scott,3,5,9105263148,43,1
20061406,2006,6/16/06,High,14,Scott,3,6,,,
20061407,2006,6/16/06,High,14,Scott,3,7,,41,0.7
20061408,2006,6/16/06,High,14,Scott,3,8,,,
20061409,2006,6/16/06,High,14,Scott,3,9,Spirulina,,
20061410,2006,6/16/06,High,14,Scott,3,10,9101952181,50,1.4
20061411,2006,6/16/06,High,14,Scott,3,11,,,
20061412,2006,6/16/06,High,14,Scott,3,12,Spirulina,,
20061413,2006,6/16/06,High,14,Scott,3,13,Spirulina,,
20061414,2006,6/16/06,High,14,Scott,3,14,9102038402,47,1.4
20061415,2006,6/16/06,High,14,Scott,3,15,,,
20061416,2006,6/16/06,High,14,Scott,3,16,9102035311,46,1
20061417,2006,6/16/06,High,14,Scott,3,17,,,
20061418,2006,6/16/06,High,14,Scott,3,18,,,
20061419,2006,6/16/06,High,14,Scott,3,19,,,
20061420,2006,6/16/06,High,14,Scott,3,20,,,
20061401,2006,7/17/06,High,14,Scott,3,1,,39,0.7
20061402,2006,7/17/06,High,14,Scott,3,2,9105225667,53,1.7
20061403,2006,7/17/06,High,14,Scott,3,3,9105289190,43,1.1
20061404,2006,7/17/06,High,14,Scott,3,4,9105258212,41,1
20061405,2006,7/17/06,High,14,Scott,3,5,9105263148,51,1.8
20061406,2006,7/17/06,High,14,Scott,3,6,,,
20061407,2006,7/17/06,High,14,Scott,3,7,,44,0.9
20061408,2006,7/17/06,High,14,Scott,3,8,,,
20061409,2006,7/17/06,High,14,Scott,3,9,Spirulina,,
20061410,2006,7/17/06,High,14,Scott,3,10,9101952181,61,2.6
20061411,2006,7/17/06,High,14,Scott,3,11,,,
20061412,2006,7/17/06,High,14,Scott,3,12,Spirulina,,
20061413,2006,7/17/06,High,14,Scott,3,13,Spirulina,,
20061414,2006,7/17/06,High,14,Scott,3,14,9102038402,58,2.7
20061415,2006,7/17/06,High,14,Scott,3,15,,,
20061416,2006,7/17/06,High,14,Scott,3,16,9102035311,55,2.1
20061417,2006,7/17/06,High,14,Scott,3,17,,,
20061418,2006,7/17/06,High,14,Scott,3,18,,,
20061419,2006,7/17/06,High,14,Scott,3,19,,,
20061420,2006,7/17/06,High,14,Scott,3,20,,,
20061401,2006,8/16/06,Low,14,Scott,3,1,,40,0.7
20061402,2006,8/16/06,Low,14,Scott,3,2,9105225667,56,1.8
20061403,2006,8/16/06,Low,14,Scott,3,3,9105289190,50,1.7
20061404,2006,8/16/06,Low,14,Scott,3,4,9105258212,48,1.5
20061405,2006,8/16/06,Low,14,Scott,3,5,9105263148,58,2.5
20061406,2006,8/16/06,Low,14,Scott,3,6,,,
20061407,2006,8/16/06,Low,14,Scott,3,7,,46,1.1
20061408,2006,8/16/06,Low,14,Scott,3,8,,,
20061409,2006,8/16/06,Low,14,Scott,3,9,Spirulina,44,0.8
20061410,2006,8/16/06,Low,14,Scott,3,10,9101952181,78,5.4
20061411,2006,8/16/06,Low,14,Scott,3,11,,,
20061412,2006,8/16/06,Low,14,Scott,3,12,Spirulina,,
20061413,2006,8/16/06,Low,14,Scott,3,13,Spirulina,,
20061414,2006,8/16/06,Low,14,Scott,3,14,9102038402,69,4.1
20061415,2006,8/16/06,Low,14,Scott,3,15,,,
20061416,2006,8/16/06,Low,14,Scott,3,16,9102035311,67,3.7
20061417,2006,8/16/06,Low,14,Scott,3,17,,,
20061418,2006,8/16/06,Low,14,Scott,3,18,,,
20061419,2006,8/16/06,Low,14,Scott,3,19,,,
20061420,2006,8/16/06,Low,14,Scott,3,20,,,
20061401,2006,9/12/06,Low,14,Scott,3,1,,40,0.7
20061402,2006,9/12/06,Low,14,Scott,3,2,9105225667,61,2.5
20061403,2006,9/12/06,Low,14,Scott,3,3,9105289190,59,2.7
20061404,2006,9/12/06,Low,14,Scott,3,4,9105258212,57,2.5
20061405,2006,9/12/06,Low,14,Scott,3,5,9105263148,65,3.5
20061406,2006,9/12/06,Low,14,Scott,3,6,,,
20061407,2006,9/12/06,Low,14,Scott,3,7,,49,1.3
20061408,2006,9/12/06,Low,14,Scott,3,8,,,
20061409,2006,9/12/06,Low,14,Scott,3,9,Spirulina,50,1.2
20061410,2006,9/12/06,Low,14,Scott,3,10,9101952181,93,8.3
20061411,2006,9/12/06,Low,14,Scott,3,11,,,
20061412,2006,9/12/06,Low,14,Scott,3,12,Spirulina,,
20061413,2006,9/12/06,Low,14,Scott,3,13,Spirulina,,
20061414,2006,9/12/06,Low,14,Scott,3,14,9102038402,76,5.6
20061415,2006,9/12/06,Low,14,Scott,3,15,,,
20061416,2006,9/12/06,Low,14,Scott,3,16,9102035311,79,5.9
20061417,2006,9/12/06,Low,14,Scott,3,17,,,
20061418,2006,9/12/06,Low,14,Scott,3,18,,,
20061419,2006,9/12/06,Low,14,Scott,3,19,,,
20061420,2006,9/12/06,Low,14,Scott,3,20,,,
20061401,2006,10/9/06,Low,14,Scott,3,1,,,
20061402,2006,10/9/06,Low,14,Scott,3,2,9105225667,63,3.3
20061403,2006,10/9/06,Low,14,Scott,3,3,9105289190,65,3.8
20061404,2006,10/9/06,Low,14,Scott,3,4,9105258212,62,3.5
20061405,2006,10/9/06,Low,14,Scott,3,5,9105263148,72,5.1
20061406,2006,10/9/06,Low,14,Scott,3,6,,,
20061407,2006,10/9/06,Low,14,Scott,3,7,,48,1.3
20061408,2006,10/9/06,Low,14,Scott,3,8,,,
20061409,2006,10/9/06,Low,14,Scott,3,9,Spirulina,,
20061410,2006,10/9/06,Low,14,Scott,3,10,9101952181,103,13.8
20061411,2006,10/9/06,Low,14,Scott,3,11,,,
20061412,2006,10/9/06,Low,14,Scott,3,12,Spirulina,,
20061413,2006,10/9/06,Low,14,Scott,3,13,Spirulina,,
20061414,2006,10/9/06,Low,14,Scott,3,14,9102038402,85,8.6
20061415,2006,10/9/06,Low,14,Scott,3,15,,,
20061416,2006,10/9/06,Low,14,Scott,3,16,9102035311,89,9
20061417,2006,10/9/06,Low,14,Scott,3,17,,,
20061418,2006,10/9/06,Low,14,Scott,3,18,,,
20061419,2006,10/9/06,Low,14,Scott,3,19,,,
20061420,2006,10/9/06,Low,14,Scott,3,20,,,
20061401,2006,11/6/06,Low,14,Scott,3,1,,,
20061402,2006,11/6/06,Low,14,Scott,3,2,9105225667,70,4.3
20061403,2006,11/6/06,Low,14,Scott,3,3,9105289190,69,4.2
20061404,2006,11/6/06,Low,14,Scott,3,4,9105258212,66,3.6
20061405,2006,11/6/06,Low,14,Scott,3,5,9105263148,78,6
20061406,2006,11/6/06,Low,14,Scott,3,6,,,
20061407,2006,11/6/06,Low,14,Scott,3,7,,,
20061408,2006,11/6/06,Low,14,Scott,3,8,,,
20061409,2006,11/6/06,Low,14,Scott,3,9,Spirulina,,
20061410,2006,11/6/06,Low,14,Scott,3,10,9101952181,120,20.2
20061411,2006,11/6/06,Low,14,Scott,3,11,,,
20061412,2006,11/6/06,Low,14,Scott,3,12,Spirulina,,
20061413,2006,11/6/06,Low,14,Scott,3,13,Spirulina,,
20061414,2006,11/6/06,Low,14,Scott,3,14,9102038402,100,13.5
20061415,2006,11/6/06,Low,14,Scott,3,15,,,
20061416,2006,11/6/06,Low,14,Scott,3,16,9102035311,105,13.8
20061417,2006,11/6/06,Low,14,Scott,3,17,,,
20061418,2006,11/6/06,Low,14,Scott,3,18,,,
20061419,2006,11/6/06,Low,14,Scott,3,19,,,
20061420,2006,11/6/06,Low,14,Scott,3,20,,,
20061401,2006,12/4/06,Low,14,Scott,3,1,,,
20061402,2006,12/4/06,Low,14,Scott,3,2,9105225667,,
20061403,2006,12/4/06,Low,14,Scott,3,3,9105289190,71,5.1
20061404,2006,12/4/06,Low,14,Scott,3,4,9105258212,138,32.2
20061405,2006,12/4/06,Low,14,Scott,3,5,9105263148,87,8.9
20061406,2006,12/4/06,Low,14,Scott,3,6,,,
20061407,2006,12/4/06,Low,14,Scott,3,7,,,
20061408,2006,12/4/06,Low,14,Scott,3,8,,,
20061409,2006,12/4/06,Low,14,Scott,3,9,Spirulina,,
20061410,2006,12/4/06,Low,14,Scott,3,10,9101952181,,
20061411,2006,12/4/06,Low,14,Scott,3,11,,,
20061412,2006,12/4/06,Low,14,Scott,3,12,Spirulina,,
20061413,2006,12/4/06,Low,14,Scott,3,13,Spirulina,,
20061414,2006,12/4/06,Low,14,Scott,3,14,9102038402,111,19
20061415,2006,12/4/06,Low,14,Scott,3,15,,,
20061416,2006,12/4/06,Low,14,Scott,3,16,9102035311,128,28.6
20061417,2006,12/4/06,Low,14,Scott,3,17,,,
20061418,2006,12/4/06,Low,14,Scott,3,18,,,
20061419,2006,12/4/06,Low,14,Scott,3,19,,,
20061420,2006,12/4/06,Low,14,Scott,3,20,,,
20061401,2006,1/2/07,High,14,Scott,3,1,,,
20061402,2006,1/2/07,High,14,Scott,3,2,9105225667,,
20061403,2006,1/2/07,High,14,Scott,3,3,9105289190,79,6.2
20061404,2006,1/2/07,High,14,Scott,3,4,9105258212,156,44.4
20061405,2006,1/2/07,High,14,Scott,3,5,9105263148,103,13.5
20061406,2006,1/2/07,High,14,Scott,3,6,,,
20061407,2006,1/2/07,High,14,Scott,3,7,,,
20061408,2006,1/2/07,High,14,Scott,3,8,,,
20061409,2006,1/2/07,High,14,Scott,3,9,Spirulina,,
20061410,2006,1/2/07,High,14,Scott,3,10,9101952181,,
20061411,2006,1/2/07,High,14,Scott,3,11,,,
20061412,2006,1/2/07,High,14,Scott,3,12,Spirulina,,
20061413,2006,1/2/07,High,14,Scott,3,13,Spirulina,,
20061414,2006,1/2/07,High,14,Scott,3,14,9102038402,124,22.6
20061415,2006,1/2/07,High,14,Scott,3,15,,,
20061416,2006,1/2/07,High,14,Scott,3,16,9102035311,151,42.6
20061417,2006,1/2/07,High,14,Scott,3,17,,,
20061418,2006,1/2/07,High,14,Scott,3,18,,,
20061419,2006,1/2/07,High,14,Scott,3,19,,,
20061420,2006,1/2/07,High,14,Scott,3,20,,,
20061401,2006,1/30/07,High,14,Scott,3,1,,,
20061402,2006,1/30/07,High,14,Scott,3,2,9105225667,,
20061403,2006,1/30/07,High,14,Scott,3,3,9105289190,89,8.6
20061404,2006,1/30/07,High,14,Scott,3,4,9105258212,169,54.9
20061405,2006,1/30/07,High,14,Scott,3,5,9105263148,119,21.3
20061406,2006,1/30/07,High,14,Scott,3,6,,,
20061407,2006,1/30/07,High,14,Scott,3,7,,,
20061408,2006,1/30/07,High,14,Scott,3,8,,,
20061409,2006,1/30/07,High,14,Scott,3,9,Spirulina,,
20061410,2006,1/30/07,High,14,Scott,3,10,9101952181,,
20061411,2006,1/30/07,High,14,Scott,3,11,,,
20061412,2006,1/30/07,High,14,Scott,3,12,Spirulina,,
20061413,2006,1/30/07,High,14,Scott,3,13,Spirulina,,
20061414,2006,1/30/07,High,14,Scott,3,14,9102038402,130,27.7
20061415,2006,1/30/07,High,14,Scott,3,15,,,
20061416,2006,1/30/07,High,14,Scott,3,16,9102035311,167,55.9
20061417,2006,1/30/07,High,14,Scott,3,17,,,
20061418,2006,1/30/07,High,14,Scott,3,18,,,
20061419,2006,1/30/07,High,14,Scott,3,19,,,
20061420,2006,1/30/07,High,14,Scott,3,20,,,
20061401,2006,2/27/07,Low,14,Scott,3,1,,,
20061402,2006,2/27/07,Low,14,Scott,3,2,9105225667,,
20061403,2006,2/27/07,Low,14,Scott,3,3,9105289190,105,14
20061404,2006,2/27/07,Low,14,Scott,3,4,9105258212,,
20061405,2006,2/27/07,Low,14,Scott,3,5,9105263148,141,34.9
20061406,2006,2/27/07,Low,14,Scott,3,6,,,
20061407,2006,2/27/07,Low,14,Scott,3,7,,,
20061408,2006,2/27/07,Low,14,Scott,3,8,,,
20061409,2006,2/27/07,Low,14,Scott,3,9,Spirulina,,
20061410,2006,2/27/07,Low,14,Scott,3,10,9101952181,180,65.3
20061411,2006,2/27/07,Low,14,Scott,3,11,,,
20061412,2006,2/27/07,Low,14,Scott,3,12,Spirulina,,
20061413,2006,2/27/07,Low,14,Scott,3,13,Spirulina,,
20061414,2006,2/27/07,Low,14,Scott,3,14,9102038402,152,41.6
20061415,2006,2/27/07,Low,14,Scott,3,15,,,
20061416,2006,2/27/07,Low,14,Scott,3,16,9102035311,180,69.2
20061417,2006,2/27/07,Low,14,Scott,3,17,,,
20061418,2006,2/27/07,Low,14,Scott,3,18,,,
20061419,2006,2/27/07,Low,14,Scott,3,19,,,
20061420,2006,2/27/07,Low,14,Scott,3,20,,,
20061401,2006,3/16/07,Low,14,Scott,3,1,,,
20061402,2006,3/16/07,Low,14,Scott,3,2,9105225667,,
20061403,2006,3/16/07,Low,14,Scott,3,3,9105289190,119,20.3
20061404,2006,3/16/07,Low,14,Scott,3,4,9105258212,,
20061405,2006,3/16/07,Low,14,Scott,3,5,9105263148,153,44.4
20061406,2006,3/16/07,Low,14,Scott,3,6,,,
20061407,2006,3/16/07,Low,14,Scott,3,7,,,
20061408,2006,3/16/07,Low,14,Scott,3,8,,,
20061409,2006,3/16/07,Low,14,Scott,3,9,Spirulina,,
20061410,2006,3/16/07,Low,14,Scott,3,10,9101952181,190,75
20061411,2006,3/16/07,Low,14,Scott,3,11,,,
20061412,2006,3/16/07,Low,14,Scott,3,12,Spirulina,,
20061413,2006,3/16/07,Low,14,Scott,3,13,Spirulina,,
20061414,2006,3/16/07,Low,14,Scott,3,14,9102038402,164,54.1
20061415,2006,3/16/07,Low,14,Scott,3,15,,,
20061416,2006,3/16/07,Low,14,Scott,3,16,9102035311,189,76.4
20061417,2006,3/16/07,Low,14,Scott,3,17,,,
20061418,2006,3/16/07,Low,14,Scott,3,18,,,
20061419,2006,3/16/07,Low,14,Scott,3,19,,,
20061420,2006,3/16/07,Low,14,Scott,3,20,,,
20061501,2006,5/23/06,High,15,Coleman,3,1,9102031612,39,0.67
20061502,2006,5/23/06,High,15,Coleman,3,2,9101952682,41,1.15
20061503,2006,5/23/06,High,15,Coleman,3,3,9102133964,,
20061504,2006,5/23/06,High,15,Coleman,3,4,9101918995,38,0.69
20061505,2006,5/23/06,High,15,Coleman,3,5,9105266160,41,1.16
